,company,movie
53635,40107,182560
53636,41077,182560
53637,59897,182560
53638,2950,48751
53639,3287,3602
53640,5281,78210
53641,5358,78210
53642,8799,78210
53643,9,61638
53644,21740,77939
53645,58491,44508
53646,17387,103753
53647,6292,214699
53648,10706,214699
53649,10707,214699
53650,20014,65040
53651,27124,65040
53652,32520,65040
53653,82,77673
53654,1869,77673
53655,14188,77673
53656,10772,259963
53657,10773,259963
53658,8753,54734
53659,18866,54685
53660,4396,54692
53661,18595,54692
53662,5723,163814
53663,77329,163814
53664,4247,336804
53665,5358,336804
53666,8152,336804
53667,10611,336804
53668,11237,336804
53669,18367,336804
53670,18626,336804
53671,22627,336804
53672,51696,336804
53673,72917,336804
53674,72918,336804
53675,72919,336804
53676,72920,336804
53677,72921,336804
53678,104,337677
53679,694,337677
53680,1784,337677
53681,109,101183
53682,10000,101183
53683,12243,101183
53684,11671,77248
53685,1077,62931
53686,3964,62931
53687,648,16224
53688,3466,16224
53689,3560,16224
53690,12630,189227
53691,14294,189227
53692,12630,69598
53693,17723,191476
53694,62015,191476
53695,62016,191476
53696,3653,348892
53697,44306,348892
53698,59293,348892
53699,59294,348892
53700,44222,76850
53701,2683,267557
53702,46111,267557
53703,7125,55951
53704,7143,55951
53705,1335,143754
53706,1376,143754
53707,7855,69579
53708,29575,260817
53709,29575,292640
53710,3653,336211
53711,5126,31150
53712,5070,142656
53713,3254,17100
53714,7429,93511
53715,8847,93511
53716,9313,93511
53717,81829,93511
53718,17413,287484
53719,17414,287484
53720,5537,117618
53721,6082,36529
53722,38666,332745
53723,58588,332745
53724,58589,332745
53725,58590,332745
53726,8411,44192
53727,19737,44192
53728,35916,44192
53729,44678,119540
53730,44679,119540
53731,26342,233564
53732,58591,273743
53733,484,128152
53734,1311,333545
53735,21139,322922
53736,54803,322922
53737,10399,321662
53738,91613,321662
53739,2268,252164
53740,38146,252164
53741,62231,252164
53742,5373,328820
53743,25669,276729
53744,25670,276729
53745,17161,312167
53746,23822,312167
53747,6560,45431
53748,22023,45431
53749,53826,45431
53750,2683,260094
53751,46111,260094
53752,66283,275210
53753,66284,275210
53754,66285,275210
53755,8474,22177
53756,8475,22177
53757,55107,273651
53758,55108,273651
53759,5358,88334
53760,10827,88334
53761,20792,88334
53762,6804,42983
53763,34509,340230
53764,508,281957
53765,562,281957
53766,8870,281957
53767,10039,281957
53768,10104,281957
53769,13796,281957
53770,28732,281957
53771,52660,281957
53772,77845,281957
53773,441,40165
53774,8411,108632
53775,2441,57052
53776,2683,57052
53777,29223,57052
53778,6037,44211
53779,6038,44211
53780,2951,59582
53781,34,282984
53782,1824,282984
53783,12966,282984
53784,2395,314405
53785,2683,314405
53786,5125,314405
53787,11011,314405
53788,11561,314405
53789,12032,314405
53790,20416,314405
53791,20418,314405
53792,29223,314405
53793,53334,314405
53794,53335,314405
53795,53337,314405
53796,53339,314405
53797,67285,314405
53798,15537,347968
53799,2785,349045
53800,6823,336845
53801,11073,336845
53802,68047,336845
53803,4,29610
53804,25196,136801
53805,7583,68712
53806,26710,86215
53807,26711,86215
53808,26712,86215
53809,3680,71392
53810,10265,19725
53811,73195,19725
53812,49199,25151
53813,55249,25151
53814,4431,41614
53815,41727,41614
53816,41728,41614
53817,4399,38963
53818,5659,38963
53819,21188,38963
53820,7173,40127
53821,25427,40127
53822,59111,325592
53823,11240,342765
53824,54732,342765
53825,54733,342765
53826,54734,342765
53827,45475,137700
53828,1635,4398
53829,2279,72589
53830,11389,72589
53831,82312,72589
53832,5822,21784
53833,82,4580
53834,20846,4580
53835,2073,14021
53836,7982,14021
53837,11846,14021
53838,882,55470
53839,1393,55470
53840,2073,55470
53841,3363,55470
53842,6452,55470
53843,6755,55470
53844,7036,55470
53845,7912,55470
53846,9149,55470
53847,3065,9878
53848,19326,9878
53849,19181,302348
53850,38076,302348
53851,38077,302348
53852,38078,302348
53853,38079,302348
53854,14078,317952
53855,52707,317952
53856,2828,27122
53857,17450,228606
53858,16256,154537
53859,16257,154537
53860,16258,154537
53861,16259,154537
53862,16260,154537
53863,16261,154537
53864,16262,154537
53865,6847,61527
53866,3491,86000
53867,23386,294222
53868,57946,256040
53869,2612,189019
53870,2908,189019
53871,6941,189019
53872,93868,97938
53873,4554,26676
53874,5928,324819
53875,62662,324819
53876,726,292795
53877,12407,292795
53878,26457,292795
53879,33089,292795
53880,791,266047
53881,2728,266047
53882,26590,266047
53883,50669,266047
53884,50670,266047
53885,49389,284286
53886,55114,284286
53887,84544,69550
53888,5,30299
53889,5039,30299
53890,7992,69326
53891,7993,69326
53892,14656,197297
53893,48441,257249
53894,38956,244776
53895,38957,244776
53896,84610,289510
53897,93869,289510
53898,93870,289510
53899,20264,256511
53900,20265,256511
53901,20266,256511
53902,30926,326215
53903,50162,326215
53904,50163,326215
53905,50164,326215
53906,1423,307081
53907,28438,307081
53908,1632,273481
53909,3528,273481
53910,33681,273481
53911,3619,212996
53912,36614,218688
53913,5553,350931
53914,15645,350931
53915,10299,284303
53916,10559,284303
53917,25523,284303
53918,17161,318868
53919,18012,318868
53920,23822,318868
53921,60662,243279
53922,59180,117168
53923,59181,117168
53924,59182,117168
53925,59195,280459
53926,9027,57479
53927,9027,76477
53928,39174,115451
53929,48548,326262
53930,59213,336118
53931,59214,336118
53932,15068,95892
53933,59221,95892
53934,1992,342878
53935,23688,348811
53936,59023,348811
53937,59024,348811
53938,63443,348811
53939,57635,346592
53940,15993,260677
53941,288,278236
53942,4234,278236
53943,5056,278236
53944,16974,278236
53945,35177,278236
53946,75150,300467
53947,5724,128960
53948,6736,229138
53949,7786,229138
53950,3065,24676
53951,4022,283350
53952,59188,283350
53953,59189,283350
53954,328,78441
53955,2875,73128
53956,16211,84734
53957,10978,319067
53958,58637,319067
53959,76740,319067
53960,6677,294562
53961,10399,294562
53962,16839,344147
53963,20235,344147
53964,12866,258521
53965,93221,258521
53966,87116,326241
53967,3326,60898
53968,23868,300686
53969,41542,312131
53970,59483,67362
53971,59484,67362
53972,10652,162954
53973,5711,38812
53974,63484,311615
53975,333,8460
53976,506,8460
53977,6384,8460
53978,333,10594
53979,506,10594
53980,6384,10594
53981,6461,229582
53982,7188,313788
53983,17161,313788
53984,42485,266425
53985,59572,266425
53986,3448,153021
53987,33616,153021
53988,5870,80015
53989,15498,207649
53990,15499,207649
53991,18126,207649
53992,4,98125
53993,9,13336
53994,5358,13336
53995,6301,13336
53996,7799,13336
53997,26233,13336
53998,33588,10270
53999,7561,204709
54000,20338,204709
54001,20339,204709
54002,24650,304613
54003,6379,64348
54004,2521,118379
54005,7254,314220
54006,19246,314220
54007,46563,314220
54008,76876,130973
54009,32542,291270
54010,2094,318781
54011,5754,318781
54012,6938,318781
54013,88045,318781
54014,528,212168
54015,882,212168
54016,6452,212168
54017,6999,212168
54018,12657,212168
54019,528,240341
54020,1778,240341
54021,5897,240341
54022,6999,240341
54023,12657,240341
54024,528,279254
54025,882,279254
54026,5781,279254
54027,6999,279254
54028,64,61765
54029,7110,61765
54030,12111,61765
54031,31789,53800
54032,31052,159039
54033,41001,159039
54034,53935,102812
54035,53936,102812
54036,53937,102812
54037,5686,59444
54038,28013,59444
54039,2726,288788
54040,5687,209049
54041,11415,209049
54042,30795,209049
54043,5687,211711
54044,11415,211711
54045,5687,270842
54046,11415,270842
54047,43900,317720
54048,8250,272875
54049,5798,320132
54050,11083,320132
54051,63505,148652
54052,1950,29342
54053,5561,29342
54054,21843,29342
54055,15024,171429
54056,856,298614
54057,3823,298614
54058,5358,298614
54059,11620,298614
54060,13192,298614
54061,597,253344
54062,8739,253344
54063,30131,253344
54064,31832,253344
54065,46961,253344
54066,49152,253344
54067,74494,253344
54068,74496,253344
54069,58090,197276
54070,20611,42727
54071,1399,49321
54072,5891,49321
54073,7126,42395
54074,7127,42395
54075,5891,37770
54076,1242,38315
54077,1242,82080
54078,49589,82080
54079,5849,38313
54080,5051,30459
54081,1872,342896
54082,23575,342896
54083,17393,329289
54084,37567,329289
54085,48022,329289
54086,4986,38271
54087,18283,35634
54088,87391,35634
54089,729,59507
54090,40833,4255
54091,4862,220436
54092,126,157544
54093,1632,157544
54094,20851,157544
54095,58399,157544
54096,310,28417
54097,3132,28417
54098,3984,28417
54099,7466,28417
54100,11180,28417
54101,11245,28417
54102,11248,28417
54103,11397,28417
54104,11921,28417
54105,11931,28417
54106,11932,28417
54107,11933,28417
54108,11934,28417
54109,11935,28417
54110,11936,28417
54111,17290,61312
54112,28815,42031
54113,882,37961
54114,4330,37961
54115,20192,37961
54116,882,106417
54117,4330,106417
54118,6755,106417
54119,6999,106417
54120,68438,114189
54121,7828,285858
54122,254,283701
54123,8512,283701
54124,65582,288778
54125,65583,288778
54126,59838,352539
54127,46055,324230
54128,309,253944
54129,311,253944
54130,1666,253944
54131,12392,253944
54132,18367,253944
54133,21972,253944
54134,27123,253944
54135,27124,253944
54136,27125,253944
54137,882,315846
54138,3341,315846
54139,3656,315846
54140,9149,315846
54141,12424,315846
54142,955,283127
54143,3659,283127
54144,13694,283127
54145,735,257211
54146,6194,257211
54147,2785,342917
54148,15798,142402
54149,88965,169364
54150,14634,145874
54151,49471,145874
54152,59913,145874
54153,3620,50339
54154,5358,50339
54155,6941,50339
54156,7345,338676
54157,10137,338676
54158,12520,338676
54159,23513,338676
54160,29564,338676
54161,4701,27412
54162,16932,27412
54163,16933,27412
54164,64379,104242
54165,328,140208
54166,80041,210923
54167,1869,165108
54168,4110,165108
54169,13014,165108
54170,32580,273599
54171,313,102292
54172,36079,102292
54173,71826,289933
54174,670,277217
54175,856,292431
54176,1157,292431
54177,2700,292431
54178,11199,292431
54179,30666,292431
54180,6194,147050
54181,9329,147050
54182,25136,192023
54183,1810,61719
54184,806,264644
54185,2335,264644
54186,3353,264644
54187,5267,264644
54188,7493,264644
54189,35846,264644
54190,41077,264644
54191,82552,264644
54192,29506,295723
54193,19773,133603
54194,19774,133603
54195,28387,250374
54196,12467,145312
54197,21040,145312
54198,21041,145312
54199,33365,192911
54200,2943,226458
54201,35591,226458
54202,52909,226458
54203,52910,226458
54204,789,5871
54205,29021,5871
54206,49623,5871
54207,74700,5871
54208,74701,5871
54209,15671,267804
54210,2,15657
54211,18013,261047
54212,21139,261047
54213,21140,261047
54214,21141,261047
54215,60,130374
54216,3958,170455
54217,60221,170455
54218,1274,284258
54219,9209,284258
54220,7372,277546
54221,7374,277546
54222,51566,277546
54223,3033,104524
54224,7790,74495
54225,5897,52589
54226,26324,331251
54227,3172,328425
54228,32299,328425
54229,39649,328425
54230,47729,328425
54231,69542,328425
54232,7640,18380
54233,35659,137853
54234,52854,277847
54235,52855,277847
54236,2789,25161
54237,6531,310131
54238,30666,310131
54239,34456,310131
54240,41641,310131
54241,57430,310131
54242,61011,310131
54243,79434,310131
54244,79435,310131
54245,79436,310131
54246,11056,80219
54247,79373,250312
54248,32330,79000
54249,3040,15126
54250,7346,52369
54251,4253,122369
54252,8583,122369
54253,118,296313
54254,119,296313
54255,1789,296313
54256,8281,296313
54257,14758,296313
54258,17513,296313
54259,7437,300667
54260,12808,300667
54261,3153,39229
54262,3153,39230
54263,125,214137
54264,64730,318042
54265,64731,318042
54266,64732,318042
54267,59566,351964
54268,59567,351964
54269,59568,351964
54270,5005,121640
54271,58714,121640
54272,29062,302502
54273,68660,302502
54274,20916,291156
54275,28394,291156
54276,73694,337958
54277,3166,64872
54278,8858,348035
54279,18253,217389
54280,6509,77322
54281,93700,77322
54282,18615,239056
54283,6221,129517
54284,11240,129517
54285,63445,129517
54286,41828,277154
54287,57851,277154
54288,3,286192
54289,28085,66799
54290,441,42515
54291,39335,65431
54292,1538,27169
54293,21224,238399
54294,1678,80609
54295,2106,80609
54296,4762,281979
54297,11629,80801
54298,4898,13415
54299,10330,60551
54300,660,89738
54301,4542,89738
54302,6189,89738
54303,80579,89738
54304,65192,82767
54305,22367,164652
54306,152,85411
54307,8797,85411
54308,10201,85411
54309,33,7092
54310,5531,35178
54311,9027,86543
54312,73727,86543
54313,8105,50503
54314,4056,57857
54315,51811,57857
54316,66963,57857
54317,678,815
54318,10330,24442
54319,1353,211231
54320,4,33754
54321,49933,230428
54322,60064,93492
54323,95309,93492
54324,3166,103711
54325,441,106358
54326,429,126712
54327,441,126712
54328,8411,26155
54329,4350,34138
54330,15847,34138
54331,65642,34138
54332,39050,61113
54333,4,121001
54334,1432,106355
54335,1286,124523
54336,429,142064
54337,10622,25180
54338,12113,25180
54339,12077,151937
54340,26074,151937
54341,1765,121945
54342,18693,121945
54343,4893,29055
54344,4688,27010
54345,4688,29054
54346,8589,60587
54347,25674,60587
54348,2,77606
54349,47441,77606
54350,16323,27338
54351,5421,32677
54352,5422,32677
54353,12474,20435
54354,19980,20435
54355,36542,20435
54356,1556,278604
54357,10588,105073
54358,10330,225958
54359,4,39015
54360,33,85827
54361,13026,85827
54362,2,56067
54363,37789,128795
54364,37790,128795
54365,6758,55027
54366,4279,13204
54367,7570,71665
54368,7571,71665
54369,6194,23280
54370,7698,18688
54371,3172,298312
54372,12236,298312
54373,290,290751
54374,2605,290751
54375,7437,290751
54376,47729,290751
54377,80834,290751
54378,88607,290751
54379,88608,290751
54380,88609,290751
54381,2514,283445
54382,3172,283445
54383,7437,283445
54384,7625,283445
54385,8147,283445
54386,69110,283445
54387,69111,283445
54388,5542,174712
54389,875,108048
54390,37246,108048
54391,37249,108048
54392,12142,289198
54393,21594,143634
54394,1342,85221
54395,11793,127391
54396,7159,49273
54397,37046,49273
54398,15634,100247
54399,41792,133213
54400,7281,205263
54401,15275,205263
54402,15276,205263
54403,4311,24448
54404,1538,343295
54405,3213,114955
54406,219,130296
54407,28211,130296
54408,1632,52485
54409,28149,200580
54410,57185,345944
54411,33,37487
54412,13901,37487
54413,10330,38666
54414,306,155685
54415,11735,155685
54416,5726,107427
54417,1795,105687
54418,75289,105687
54419,1679,276155
54420,748,15531
54421,1757,15531
54422,4811,15531
54423,5996,234931
54424,52472,332270
54425,8238,202570
54426,22232,202570
54427,23385,202570
54428,24477,202570
54429,32615,202570
54430,32616,202570
54431,14066,128311
54432,14067,128311
54433,7928,117904
54434,9080,117904
54435,40462,117904
54436,1558,109797
54437,56392,109797
54438,9150,41012
54439,9030,60279
54440,24015,60279
54441,39479,60279
54442,916,55149
54443,78918,55149
54444,87980,135510
54445,47473,223566
54446,16844,243233
54447,73876,243233
54448,73878,243233
54449,42978,40368
54450,76431,104360
54451,60714,257932
54452,38767,296130
54453,55132,296130
54454,23,23903
54455,5556,23903
54456,12203,23903
54457,2690,246699
54458,8088,246699
54459,25570,246699
54460,44623,246699
54461,1632,261392
54462,1785,261392
54463,7493,261392
54464,23921,261392
54465,39707,261392
54466,45358,261392
54467,49152,261392
54468,2266,192141
54469,2877,192141
54470,66930,192141
54471,12,277216
54472,33,277216
54473,923,277216
54474,2780,277216
54475,63924,277216
54476,63925,277216
54477,8935,135858
54478,28176,135858
54479,64025,34210
54480,13466,310133
54481,51611,310133
54482,60891,310133
54483,65906,310133
54484,87278,49070
54485,2521,56821
54486,6644,134777
54487,21958,134777
54488,63117,41423
54489,63118,41423
54490,63119,41423
54491,13523,41636
54492,13524,41636
54493,13527,41636
54494,3680,19828
54495,3213,40205
54496,6679,40205
54497,328,23427
54498,3598,146778
54499,3598,77583
54500,328,19369
54501,3598,19369
54502,37006,29063
54503,37007,29063
54504,37009,29063
54505,37010,29063
54506,6689,152042
54507,441,212926
54508,72024,212926
54509,19542,251471
54510,19543,251471
54511,8471,283700
54512,15130,283700
54513,15261,283700
54514,4799,117550
54515,87558,117550
54516,856,253687
54517,51939,253687
54518,22300,260372
54519,77004,53064
54520,2752,13430
54521,9266,22121
54522,14665,22121
54523,882,295830
54524,955,295830
54525,59118,295830
54526,59119,295830
54527,3506,30575
54528,5542,37100
54529,5871,37100
54530,5542,28460
54531,1974,308084
54532,55289,308084
54533,3991,16923
54534,7625,284674
54535,23921,284674
54536,50032,284674
54537,85465,284674
54538,16386,39773
54539,72083,39773
54540,23595,307293
54541,8670,259300
54542,68624,135579
54543,25884,216580
54544,25885,216580
54545,40495,216580
54546,6111,8930
54547,15670,8930
54548,15671,8930
54549,50449,319337
54550,50484,319337
54551,50485,319337
54552,9,319340
54553,6237,126862
54554,7217,126862
54555,9217,126862
54556,1785,258284
54557,13816,258284
54558,35873,274899
54559,3393,299828
54560,318,57775
54561,8205,324578
54562,11999,324578
54563,17047,324578
54564,89602,324578
54565,1429,298729
54566,2683,298729
54567,455,261036
54568,39517,261036
54569,328,44320
54570,29006,44320
54571,37767,44320
54572,37768,44320
54573,37769,44320
54574,26403,268917
